Acc:0.8203125
Epoch [7/30]:  73%|████████▋   | 80/110 [07:19<02:43,  5.44s/it, loss=0.493]Acc:0.828125
Acc:0.7578125
Acc:0.7734375
Acc:0.7578125
Acc:0.7890625
Acc:0.7890625
Acc:0.7265625
Acc:0.796875
Acc:0.6953125
Acc:0.7265625
Acc:0.7109375
Acc:0.71875
Acc:0.78125
Acc:0.78125
Acc:0.7890625
Acc:0.7734375
Acc:0.765625
Acc:0.7890625
Acc:0.7734375
Acc:0.796875
Acc:0.765625
Acc:0.796875
Acc:0.7109375
Epochs 3,  Test ACC: 0.7564845127171997
